pc,beta,var_frac,best_tissue,best_corr,corr_Peyer's patch,corr_adrenal gland,corr_brain,corr_cerebellum,corr_chorion,corr_coronary artery,corr_esophagus muscularis mucosa,corr_esophagus squamous epithelium,corr_eye,corr_femur,corr_forelimb muscle,corr_frontal cortex,corr_germinal center,corr_heart,corr_heart left ventricle,corr_heart right ventricle,corr_hindlimb muscle,corr_kidney,corr_large intestine,corr_left cardiac atrium,corr_left forelimb,corr_left hindlimb,corr_left kidney,corr_left lung,corr_left renal cortex interstitium,corr_left renal pelvis,corr_liver,corr_lung,corr_muscle of arm,corr_muscle of back,corr_muscle of leg,corr_muscle of trunk,corr_occipital lobe,corr_omental fat pad,corr_ovary,corr_pancreas,corr_placenta,corr_psoas muscle,corr_renal cortex interstitium,corr_renal pelvis,corr_retina,corr_right atrium auricular region,corr_right forelimb,corr_right hindlimb,corr_right kidney,corr_right lung,corr_right renal cortex interstitium,corr_right renal pelvis,corr_sigmoid colon,corr_skin of body,corr_small intestine,corr_spinal cord,corr_spleen,corr_stomach,corr_testis,corr_thymus,corr_tibial artery,corr_tibial nerve,corr_tongue,corr_transverse colon,corr_upper lobe of left lung,corr_urinary bladder,corr_vagina,corr_CD14-positive monocyte,corr_B cell,"corr_CD4-positive, alpha-beta T cell","corr_CD8-positive, alpha-beta T cell",corr_natural killer cell,"corr_common myeloid progenitor, CD34-positive",corr_trophoblast cell,corr_endothelial cell of umbilical vein,corr_dermis blood vessel endothelial cell,corr_neutrophil
PC46,-0.0371584257446577,0.00919768415265021,heart left ventricle,0.00801244538352734,0.00138028205306274,0.00553266803854141,0.00422442986374676,0.00393318719196151,0.00253199410463046,0.00310264143480086,-9.38372471687951e-05,0.000234419170582884,0.004218028924353,0.00489550581539632,0.00454638360083951,0.00377399854797482,0.00708038574155482,0.00683568665266673,0.00801244538352734,0.00763689985550552,0.00531712906575818,0.00406722518052899,0.00489019668147657,0.00668799806650913,0.00398872020587693,0.00363814260392448,0.00430629547565577,0.00716625788425948,0.00523056449392645,0.00521212672140376,0.00287002210200294,0.00595994032321925,0.00562129427914053,0.00619295305328533,0.00503364533102152,0.0053217038766441,0.00405310479402173,0.000992685138894948,0.00524400114620192,0.00242623398639145,0.000358844568167709,0.00633737021430759,0.00559655296309994,0.00515004265533899,0.00363507596261898,0.00400976077414923,0.00474370312936501,0.00315373820233989,0.0041184229542772,0.00629699032794253,0.00607648015892101,0.00608232858587481,0.00255764012874258,0.00637669209744233,0.00467448891130498,0.00295437407484544,0.00652479284353641,0.00508604625269744,0.00473698378771089,0.00726952267404585,0.000803347959492114,0.00258849245923897,0.00509650934488102,-0.000472536751284102,-0.00196960767316222,0.00461646885499602,0.00208066482510871,0.00226304531942163,0.00617972936065849,0.00467236058506761,0.00574112608872566,0.00609183007260829,0.00669058330427716,-0.000907816844537697,0.00209367157860119,0.00232342500181298,0.0067452620517322
PC47,-0.00507578459253876,0.00881725503072873,tibial artery,0.0085559479685134,0.004408784226218,0.00162020071128185,0.00227249632813442,0.00176186862087883,0.00426930514253019,0.00343633195005408,0.00372019408876565,0.0043832990884036,0.00590061194262591,0.00337402689727998,-0.000541137619917276,0.00330580315243969,-1.0580000307027e-05,0.00437626487466226,0.00482007903381798,0.00346690080545644,0.00266877310066926,0.00573315025358474,0.00450885357793574,0.00478441979813386,0.0043125951297814,0.0037243900838867,0.00595022506208654,0.00315025330697727,0.00348451713543758,0.00485555304105553,0.00169930204089666,0.00231487708934906,0.00095377721208612,0.00271105786121682,0.001788025806117,0.00115836229227439,-0.00272274263233393,0.00165228010396841,0.00464793593487247,-0.000237190446578012,0.00254362673193045,0.00260065480368446,0.00566734154703726,0.0035777406841771,0.00634882775587523,0.00115893741873102,0.00389610423011988,0.00357870676251732,0.00588386328667739,0.00340589733375334,0.00420527299518047,0.00453843722555945,0.00467933663629347,0.0024234319492947,0.00465916769967115,0.00332500322681846,0.000175405747469141,0.00336316141858459,0.00494332522170155,0.00124823350863159,0.0085559479685134,0.00623696080685221,0.00199848004598076,0.00330030192898027,0.00439086909251492,0.00293525629882711,0.00260250711917074,0.00359650589169421,0.000864900690402623,0.00331134046643801,0.00276422011355455,0.0010597810703401,0.00113912154524454,0.0024177266804093,0.00214172124813184,0.00284853640833101,0.0026866327773455
PC48,-0.0250255559134821,0.00858850603655021,tibial artery,-0.0053440880364802,0.00317763606321465,0.00171615429584072,0.000921854127245597,0.00364256955850518,0.00389970877367276,-0.00078745362398552,-0.000554286698163092,-0.00045954346574417,0.00250533164203228,0.000352470860043047,0.000677627358703996,0.00435324313322632,0.00437308385547674,0.00405066941952587,0.00199060499287872,0.00284720654994956,0.00160310730177466,0.00289911631745657,0.00217853756651342,0.00224547486008373,0.00128677537515443,0.00116597714812904,0.00323523074069441,0.00108936477538558,0.00298543738485066,0.00381041367396066,0.00196377517679069,0.000298332798481335,0.00175855120763384,0.00266461847508341,0.000767103186480175,0.000767015253377335,0.000118887829735335,-0.00214501207676959,0.00307027242785241,0.000489405190488832,0.00519735290693876,0.00341404472275537,0.00248350836345138,0.00219270410846792,0.00422215223969302,0.000254303626679825,0.00108151033798137,0.000954820820755548,0.00180220281228348,-0.000130003284804539,0.00190143162278535,0.0039443817999291,0.000903433586330667,-5.95542462659167e-05,0.00144933868604885,0.00196492605936861,0.00192754500842618,0.00292755657182758,0.00246565559042589,0.00479067345702592,-0.0053440880364802,-0.0014775405979226,-0.00158199990427409,0.00307030127604094,0.00289823669466501,-0.00124557501712394,0.00022931411944062,0.00219667084390074,0.00409094777409336,0.00239072657541846,0.0016933191656938,0.00211492888934552,-0.000747910101240233,0.00483242260434813,0.00164166413914315,0.00271272162615979,0.000924640851071436
PC49,0.0509934242925198,0.00812577853358922,skin of body,0.00807704221656756,0.0026686077603881,0.00417679607670426,0.00389146513932099,-0.000935939431011211,-0.00119782055361593,0.00432716269176734,0.00542086453476654,0.00487171623855433,-0.00222555700229473,0.0034063293274865,0.00654540033997408,0.000487130947681539,0.00348937615580987,-0.00110004769009692,-0.000392444562826304,-0.00277580127159192,0.00526518420711858,0.00393253046750926,0.00471492233184854,-0.00116117543355051,0.00202709859796281,0.00388636702427236,0.00304053346187381,0.00562012287388289,0.00312950936110041,0.00316816305812416,0.00265270364230383,0.006179581381487,0.00593900630408132,0.0052939248998892,0.00589264714869683,0.00596675959935964,0.00301595453493591,0.00421257658494391,0.00585072187826094,0.00726417898372077,0.000961065110837959,0.00247313923467093,0.00331225514540822,0.0050846527431167,-0.00127204254026311,7.43052564070955e-05,0.00352271526998321,0.00437789948933563,0.00197939478213814,0.00785608187823146,0.00419223369550686,0.00445996485627314,0.00610358552209951,0.00807704221656756,0.00265487839143432,0.000953300142021668,0.00723181026853763,0.00346453416392947,0.00664577941048173,0.0046162797788796,0.00101507286334816,0.000596006055999726,0.00384940303920158,0.00220969768656503,0.0073370860263489,0.0042210828540171,0.00390828251475077,0.000733051818658769,0.00651776978602702,0.00508617597526406,0.00403873284130763,0.00486238611084175,0.00312321036364499,0.00173811281717409,0.0046142087206922,0.00534174163596798,0.00185391437338545
PC50,-0.0672024219950928,0.00788996860179142,"common myeloid progenitor, CD34-positive",-0.007930377233419,-0.00321256584711695,-0.00396947524691788,-0.00223512518126163,-0.00267910973875828,-0.0030941579240395,-0.00649251382055213,-0.00456791539695912,-0.00359974516280697,-0.00453261903076917,-0.00305254345223621,-0.00383929776519379,-0.00252455380062317,-0.0029543771398009,-0.00379844294058669,-0.0066018508850519,-0.00473856018947945,-0.00451286040456018,-0.00382583632802544,-0.00309501473960466,-0.0059974181587283,-0.0050261738948111,-0.00278397204611305,-0.00476114160849191,-0.00290109046850888,-0.00431961417894744,-0.00326863571979803,-0.00520873036540521,-0.00265236225862665,-0.00420865855603998,-0.00407525112851528,-0.00467522069787685,-0.0046194222819938,-0.00266218559709504,-0.00385636467060266,-0.00313903281169027,-0.000908968205134233,-0.00620023248466757,-0.00407154044172213,-0.00344899356528925,-0.00398949384288285,-0.00406883053365725,0.000664343827084611,-0.00472888852627884,-0.00296520086164476,-0.00520790144586113,-0.00306925011037617,-0.00401667367027737,-0.0035721012458544,-0.00425743741527739,-0.0023982682267561,-0.00247733896216563,-0.00311570782873698,-0.0045441164037205,-0.00390105776013343,-0.00384393216236532,-0.0056606791432034,-0.00503428776858936,-0.00190023250329598,-0.00590992209858685,-0.0021897645945469,-0.0064571003567847,-0.00580362912890934,-0.00521667668085695,-0.0048374039843492,-0.00478564351912531,-0.00415947980844557,-0.0041121879141443,-0.0044977735359408,-0.007930377233419,-0.00312770947497288,-0.00424987724282677,-0.00402953695048635,-0.00715179151811864
PC51,0.0163400861544381,0.00784566417197351,upper lobe of left lung,-0.0108938875608429,-0.00585750390012628,-0.00497001482476603,0.00261755797434785,-0.0020672362454371,-0.00457783996241835,-0.00609316177199738,0.00143135326490472,-0.00623210059281966,-0.00300477537330314,-0.00388871507061419,1.15632335926181e-05,-0.00460924701794448,-0.00594455384716328,-0.0030686209021132,-0.00425188927868163,-0.00309368459977459,-0.00253324357911944,-0.000653846176664153,-0.00162429472678805,-0.0017606742543914,-0.00639827311659451,-0.00322729454427681,-0.00146107385474357,-0.0016306312124035,0.00084506640253503,0.000625316891087501,-0.00656214233804418,-0.0036568168330663,-0.000506651148974827,-0.00180719543400619,-0.00180965518131591,-0.00214209152882544,0.00110117108008122,-0.00490476091587803,-0.00292842017671187,-0.00184426478387802,-0.00548012963848315,-0.00359183961582185,-0.00146554060731466,-0.00190374236174567,-0.00262164220947708,-0.00597027335696163,-0.00396448387932576,-0.00336949238459089,-0.00131017358503189,-0.002578030751317,-4.37794487851905e-05,-0.000721094724834319,-0.00351447382688041,0.0010112406420266,-0.00283254020836531,0.000318278954440995,0.00062026181889449,-0.00458419222050063,-0.003479401040989,-0.00522902070476277,-0.00535945687816684,-0.00844496233355359,-0.00388941184880575,-0.00475542358093189,-0.0108938875608429,0.000551114276982905,-0.00354207179994142,-0.00364616695122066,-0.00344740481584381,-0.00317778223424296,-0.00451429057079006,-0.00422206502342302,-0.00482168271707672,-0.00763738864608123,-0.00299416987305024,-0.00137676324413534,-0.00234568771677103
PC52,-0.0247407725611706,0.00780717249627435,left forelimb,0.00731063907225056,0.00271149195886476,0.00399034941346544,0.00165624555272134,-0.000348215080627722,-0.00106670648957402,0.00528769981907311,0.00454970031334101,0.00236478735260436,0.00407243858989177,0.00537895755758343,0.00129877925293455,0.00279628539262063,0.00248554327122959,0.00287717827114668,0.00565486266647594,0.00383371566364663,0.00447513788274423,0.0038752641645171,0.00260976628092753,0.00311802921824211,0.00731063907225056,0.00522295466989125,0.00397886118940854,0.00331009197235035,0.00356033526107001,0.00388248490612681,0.00273578107163877,0.00298019486679269,0.00299516387905811,0.00292652725686791,0.00442665959135401,0.00344102919563274,0.000965442870092451,0.00348179365339707,0.00342342554300483,-0.00208491088708566,0.00344724671954114,0.00164938089711673,0.00381796550306083,0.00444558477548544,0.00473510942239038,0.00544705072918491,0.00551798276235867,0.00551112060643214,0.00237741410554844,0.00329702551935338,0.00261589179909552,0.0029270764122914,0.00277632357965763,0.00250899106411379,0.00219274422735429,0.00470319334556379,0.00134447875478821,0.00283117663045686,0.00381938404966009,0.00181608581740404,0.00294428847792196,0.00667957975068011,0.00353466047590229,0.00372329877993632,0.00211413756798591,0.00469249855896478,0.00565438905293279,0.00463080231773343,0.00216592542942104,8.91677002136849e-05,0.000637418605802098,0.00020042612099344,0.00184483216857677,0.00312371304176994,0.00074383929836531,0.00222138842362349,0.00415412794373844
PC53,0.0420468344002342,0.00772813115212697,B cell,0.0102279907188432,0.00457289268110181,0.0068108347711521,0.0030839203876307,0.00620227389243915,0.00405538607501167,-0.000349420943030813,0.000130345593862229,-0.00428011479522145,0.00529109451869903,0.00339526022773607,0.00378655065506431,0.00577771302277153,0.00999947246629313,0.00369833227443016,0.000700065333883435,0.000178909822832825,0.00332423081335805,0.00718453368217092,0.00547491696613274,0.0016250964530202,0.00177197348945132,0.00334879533246417,0.00817084714196444,0.00195409573958065,0.00927849634973237,0.00718604980505289,0.00518765563929858,0.00100753911139203,0.00383091124743843,0.00347970983031109,0.00312144209857618,0.00353172448799029,0.00490022015781337,-0.000483834860043001,0.0068224791249949,0.00367599476373283,0.00905877585921774,0.00401692402756654,0.00832877540013515,0.00588568110229612,0.00703577219113247,-0.00265714697888345,0.00400350063473299,0.00277731361710626,0.00848277780513126,0.000853791975180422,0.0055810604777295,0.00744693169006093,0.00225528668715574,0.00310899516067518,0.0055904119666179,0.0079451627842047,0.00481886045009194,0.00590123429354704,0.00470030393180559,0.00900574599161138,-0.00364538822374959,-0.000385763478761353,0.0012653513350929,0.00776303217739639,-0.00479915643920563,0.00557567163591301,-0.00431600072802858,0.00604400546116993,0.0102279907188432,0.00850429219640286,0.0090946042992842,0.00912342983591432,0.00832095159769532,0.00650846767798604,0.0062815828427485,0.00377607166630506,0.00662646977839077
PC54,0.00766671779300223,0.00725190803754782,"CD4-positive, alpha-beta T cell",0.00837006200274463,0.00569472247687876,0.00501355699919517,0.00179725437713608,0.00348941919218497,0.0025790820299959,0.0044190361133196,0.00173973550022006,0.00383757908598729,0.00368522264646427,0.00349406766325553,0.006268140758371,0.00625043736307269,0.0061508286066387,0.00314176778428626,0.00176559832589929,0.00118785804892202,0.0049845086445651,0.00753795335925667,0.00658189522203404,0.00115474763765172,0.00232435112365266,0.00356201696214693,0.00613454037971002,0.00658215416834799,0.00683912370605551,0.00710103496293426,0.00418056196963611,0.00585595317696083,0.00355525306078033,0.00448538190851569,0.00393478313258619,0.0038664880203933,0.00124775154562547,0.00309398112303973,0.00641466101217241,0.00536771405422115,0.0036964922442775,0.0059287827533779,0.00696076116699172,0.00676854101480028,0.00469947669441586,0.00322789417246383,0.00365091130776132,0.00441509961361514,0.00619194480169444,0.00672557261065247,0.00817276409769371,0.00660974657062146,0.00582482661396174,0.00602730072654515,0.00610884253668767,0.00492084526534789,0.00824543148843175,0.00582420574735928,0.00613463295151494,0.00371028018579006,0.00312255319324145,0.00444145549497543,0.0028678697612395,0.00579525612513519,0.00383545604193429,0.00765694452507352,0.00285699616753059,0.0054404469487461,0.00697561217093438,0.00837006200274463,0.00769769397124065,0.00645149591428166,0.00560070494400798,0.00403860695641914,0.00678275479124476,0.00543373198541371,0.00684075159666716
PC55,-0.0198098779986229,0.00715699926198469,esophagus squamous epithelium,-0.00955863417690031,0.00219711496245905,0.000237144383948331,0.0044457899521436,0.00510816073069579,-0.00278177227876856,-0.0042187548120701,-0.0045112542099935,-0.00955863417690031,3.37635375455238e-05,0.00121988218249944,0.000419930720237531,-0.00143088429701043,0.00105370965803034,0.0018907206412993,0.00116682647203505,0.00212702100776294,3.32565658008459e-05,-0.000834863219637794,0.000397008843222599,0.00320289573670926,-0.00355067513838549,0.000181127040540095,-7.98627606739919e-05,8.03275252930329e-05,0.00103116272480005,0.000337977204336579,0.00183334039139505,0.000980568849724976,-0.00191991648198494,-0.00285700920291457,-0.00133070900163151,-0.0013569788658684,0.00157894694893022,-0.00784993493689701,-0.00108314192478285,-0.00421657757119465,-0.000980898297498477,-0.00212926945633915,0.000692725434526294,-0.000392232362253911,0.00137457753112785,-0.00457817959333824,-0.00100943645799352,0.000775212243407664,-7.3387386859148e-06,0.00162167679718704,0.000632401084183234,0.000545038210869188,-0.00329790086879153,-7.95371496239622e-05,0.000332605391989254,0.00259699291637525,-0.000252833522809291,-0.00150542624234249,-0.0029441359150341,0.000343809682032923,-0.00275254030293727,-0.00367492926457435,-0.00198458804401934,0.000946337173918148,-0.00491939869868372,-0.0063916275161144,-0.00858050521597421,-0.00603517941539654,-0.00345898366829515,-0.00259970388112998,-0.00209181410460687,-0.00310181020640874,-0.00232194057300334,-0.00251397417713211,-0.00474355831411738,-0.0024912633603236,-0.00287881857774173
PC56,0.0398887007659262,0.00704331795854148,pancreas,0.00793842111098887,0.00359558572814396,0.00470745748959979,0.003605397100971,0.00330604543017489,0.0029651688165404,0.00466211194968569,0.0023336781450094,0.0003987139031637,0.00294261481006603,0.00500940467799516,0.00400942315697705,0.00408182827286391,0.000626791640869168,0.00306151579461495,0.00245043283909996,0.00196194024983388,0.00348936478658607,0.00499929311427045,0.00602793924016586,0.00184547489593275,0.00271822636229691,0.00648750841720503,0.00548884299155328,0.00698216059642255,0.00478088886056565,0.00478937093621917,0.00628878306059413,0.00596035614443861,0.00412723918108082,0.00367829935282071,0.0045996004267294,0.00396435840945965,0.00362683575813603,1.36921959465358e-05,0.00406465882031001,0.00793842111098887,0.00449547984382375,0.00562523792415883,0.00471012512724024,0.00532403110887931,0.00398184862099637,0.00073623610054555,0.0052372792698536,0.00551879913114143,0.00553553295286953,0.0067795592144218,0.0054067518680726,0.00520589104399435,0.00548069818234493,0.00512405281845342,0.00331448677864209,0.00528139326759841,0.00334019608018714,0.006726242524368,0.00230736745614499,0.00410002236970716,-0.00150027092454831,0.00215352604912804,0.0041584042075045,0.00560228773823774,-0.00179573187131331,0.00426728881724164,-0.000264786653425689,0.000899475849577793,0.00343313908139444,0.00473513762867267,0.00391791739901971,0.00289444376941561,0.004209683750903,0.00702730541630719,0.00491433978793778,0.00734568895531955,0.000248128627524941
PC57,0.00517460926842079,0.00692637918744599,cerebellum,0.005937394819607,0.000803424422862642,-0.00213733030409472,-0.000651960449796831,0.005937394819607,0.00408126743137178,-0.00033188231583742,0.00409952406865059,-0.00234834115171645,-0.00195568294849341,-0.000626088259221636,-0.000349988887114794,0.00402479921284831,0.00182223537253837,0.00087457148712629,-0.000818284503585704,-0.000106347285807206,-0.000592746966565898,0.00195651240247763,9.1044967017492e-05,0.000655557174757269,-0.000156657095511765,-0.00155754015708063,0.00117494783701401,-0.000193641493697911,0.00206690205887375,0.00241203858011521,0.00126177927837337,-0.00101241536712346,-0.00116846141154052,-0.000701998557138625,-0.000435097573977754,-0.00123642806337763,-0.00242566356453091,-0.00267049382086242,0.00237378045150684,-0.000920609204980429,0.00279712842802631,0.000576650689167069,0.00219065442340507,0.00204458470285232,-0.0012145448492377,-0.00249112066795435,-0.00201232559069361,-0.00207842741194704,0.00111417497660342,-0.00085359479549964,0.00214112427867612,0.00213682554515068,-8.47946619437821e-05,0.000982344532291592,-0.00053617127180424,-0.000764092877135015,0.00206564822222623,-0.000622956799341945,0.00284874183558325,-0.000127876590218974,0.00506973906687495,0.00255774027792649,-0.00272708080615109,-0.00111259509163291,0.00489169022638741,0.00206018515754112,0.002184843873908,0.00264476253936546,0.00321397334460435,0.00040358802267283,0.00121623091564571,0.00156765844157263,-0.000115924393862352,0.000501759417442697,0.00186707813313114,0.00147321499190401,0.00158163974167577
PC58,0.0161298244520206,0.00681477511176682,occipital lobe,0.00875861348378383,0.000939682643530331,0.00100108647766315,0.00307543480162824,0.00211850424355557,0.00156086987970959,-5.60326703856392e-05,-0.00117343304098752,-0.00532142742402358,0.00418455167889766,-0.000920933792676539,-0.00343054196528081,0.00321399712564513,0.0032349052846217,0.00145302953218396,0.00241570944959574,0.00316407871910188,-0.00142664946404362,0.00170080801646099,-0.000412645677103976,0.00321484826553232,0.0018657771009263,-0.00118296544142679,0.00196721789981983,0.00179852038066351,0.00225520445786532,0.000335245389669035,0.000771891114843119,0.00236594524511026,-0.00239506824720684,-0.00323659065283659,-0.0039354102973701,-0.00178325403273748,0.00875861348378383,-0.00293086872861592,0.00112503617766161,0.00291666036331316,-0.000726923225141702,0.0027076347495922,0.00210041591331993,0.00153392209478774,0.00321355641280218,-0.00334484906278482,-0.000637490728564632,-0.00110288921605984,0.00150332696168427,0.00288388272111677,0.00175330967185932,0.00218629898143849,-0.0022376088562539,0.00209478513903932,-0.00213351311364955,0.00394283369738055,0.00233743662209814,-0.000999659033492923,0.000502030165307742,0.00369796138170343,0.00103716388379455,-0.00481486175986896,-0.000413726861432113,0.000664399938468566,0.00259636481094767,0.000137014652299598,-0.00204601161214763,0.00253349554602728,0.00366547146200603,0.0046032047545318,0.00466060240300971,0.00533404489520508,0.0033614527208744,-0.00101889414106729,0.000974106012418467,0.0012833884244501,0.00248317884608658
PC59,-0.00809558180594632,0.00616615018824971,placenta,-0.00927530626701944,-0.00218582807021314,-0.00282208947016752,0.000607477730041637,-0.00187914249664098,-0.000989220757973078,-0.00155836407263043,-0.00318816192875389,-0.00265107937151755,-0.00463467796263832,-0.00238124006714232,-0.00135735498579778,-0.00123954800355146,-0.00409136361027604,-0.00309638115225823,-0.00449184809355356,-0.00665820497496476,-0.0023629958664333,-0.00120198777081836,-0.00329844083996794,-0.00354404974956409,-0.00313659681905069,-0.00312353756837496,-0.00147809619158734,-0.00241152181884201,-0.00147116884584544,-0.000509483557077016,-0.00336044172439526,-0.00243788715328287,-0.00262196069695103,-0.00295207051457779,-0.00259142769208703,-0.00303503195359413,-0.00598860223115131,-0.00277186686070403,-0.00320906428767214,-0.0043593574069499,-0.00927530626701944,-0.00300913859502265,-0.00109446545874179,-0.00194821186326966,-0.00440107101356692,-0.0014749277495877,-0.00309574318905764,-0.00295867251731418,-0.00294514224610845,-0.00238518208871717,-0.00161429712535198,-0.00230250709297346,-0.00315676237831299,-0.00241467299618666,-0.00570927771747247,-0.00217553726033415,-0.00145626963373803,-0.00124389469743972,-0.00175125282782699,-0.00112068391963391,-0.00377555596682433,-0.000734740692731985,-0.00288277987018729,-0.00520850350330328,-0.00312628973966721,-0.000831836430997357,-0.00125239219221359,-0.0025546674182638,-0.00152522748959971,-0.000872535945704045,-7.73001861882938e-05,-0.0015614502933627,0.000602270631924847,-0.007894470350889,0.000161384865316382,-0.000278996306387665,3.97038215051253e-05
PC60,0.0303645640607783,0.00541008558960568,germinal center,0.00721834757507512,-5.58773764645296e-05,0.00437483849673592,-0.00145849419573741,0.00354075172683269,0.002557717577542,-0.000108182860747602,-0.00132690719570551,0.00173531288088165,0.00392600840640062,0.00508273050050336,0.00197367522842586,0.00426348868160966,0.00721834757507512,0.00509319315119465,0.00427113870751517,0.00432489118150799,0.00452113987097637,0.00387064003772011,0.000114629769241041,0.00446907651332789,0.00357298832469307,0.0043604115252681,0.00404906217824927,-0.000508813510399224,0.00420461358399304,0.00287665219210294,0.00355784018634222,0.000806497109116551,0.00274433630485211,0.00237259573549923,0.00375026754746471,0.0030650261999654,0.00143748712413228,-0.00384801481078502,0.00212555638306846,0.00178929910503064,0.00335894958454754,0.00550112537551274,0.00313589023180218,0.00331826505488616,0.00267177258707817,-0.00142772964509928,0.00406607745083022,0.00556571193531026,0.00485208392687716,-0.00147622859243938,0.00369280809081241,0.00282427862102781,0.000587630048809922,0.00182506576727474,0.0007991114328954,0.000952349639949716,0.00233707660762391,0.000456885631485697,0.00185569863058061,0.00165071334187248,0.00419456486059868,0.00237075105979117,0.00307380582120507,0.00225221766346965,0.00372583717646564,0.00125495863592496,-0.00066487358156501,0.00558124839259703,0.0024261497242795,8.25733590059078e-05,-4.55780090669583e-05,0.000792097716661199,0.000561044649848546,0.00372060479660029,0.00582798354792489,0.00544607742523755,0.00409944850481628
PC61,-0.13235934283864,0.00485098674295997,thymus,-0.00769064510628204,-0.00534697997841905,-0.0046062620016155,-0.00375811565679349,-0.00528277392424031,-0.00226353121641322,-0.00369969052233051,-0.00681774364466473,-0.00561880221604984,-0.00411141530097151,-0.00371566792951776,-0.00506818473191698,-0.00411082845400826,-0.00659144228577137,-0.00539013829564857,-0.00445890622181474,-0.0036969575927329,-0.00461664945138315,-0.00469211109922312,-0.00611559480229894,-0.00466772267793455,-0.00297817836909468,-0.0046863074116055,-0.00423251260783812,-0.00229499132450723,-0.0044437184784383,-0.00490227635704177,-0.00763598572052965,-0.00178811284460892,-0.00462253637667427,-0.00450319203423419,-0.00350453857531163,-0.00489682598530511,-0.00248090668439657,-0.00312754916148901,-0.00480407360137172,-0.00397290245196707,0.000940702687591348,-0.00555456727612148,-0.00438597840239636,-0.00351076167031678,-0.00638903289675416,-0.0030916936957139,-0.00265980441375427,-0.00370254091280261,-0.0036593052796479,-0.00192361139869516,-0.00287544400459416,-0.00377644006589879,-0.00455802915639692,-0.00160954014655601,-0.00620879843657697,-0.00435679778276515,-0.00366045295113804,-0.0057453457336463,-0.00546738333916286,-0.00769064510628204,4.7800590913388e-05,-0.00392446487651528,-0.00125838712389547,-0.00485436626517241,-0.000798877175821678,-0.00295423727816913,-0.00366391795136846,-0.000223745956092042,-0.00658869609835454,-0.00635799574212066,-0.00576852338077462,-0.00431800276584239,-0.00464018685287129,-0.00117304990121999,0.00250017444171782,0.00276501732473059,-0.0021010515245211
PC62,-0.0586481264913871,0.00451782197305621,CD14-positive monocyte,0.00516585775444092,-0.00172893744915749,-0.00257013174446392,-0.00156200989961747,-0.00287255571719844,-0.000743161289618406,-0.000606254157223519,-0.00240545728699284,-0.00159869137712676,-0.00129380669120838,-0.000950034852138665,0.0029442462356714,-0.00138599348078957,0.00309603235960889,-0.00304519193467826,-0.00349314427579528,-0.00490878934432945,0.000101547405163026,-0.00234645096107453,-0.00115978936382075,-0.0045057955683523,-0.0020895636050235,-0.00192807895197822,-0.00270784072522083,-0.00425633849707489,-0.00153204620509585,-0.00205939276796482,-0.000442200433563388,-0.00449930444874068,0.00155641470341291,0.000287455871383105,0.000984144062050993,0.00185298956484874,-0.00413310849976598,0.00179793650850325,-0.002452189515368,-0.00402898516046339,-0.00150718137052985,0.00132015038672774,-0.00252906224390503,-0.00302806074298016,-0.00225398572392207,-6.97853443060923e-05,-0.00267670184809895,-0.000515658421371174,-0.00222321480811058,-0.00426740919628212,-0.00121648942804518,-0.00320868115746637,0.000313579730845093,-0.00198269828774524,-0.00197116001484848,-0.002506753888723,-0.00070912897090279,-0.00226167938247546,-0.00275778691861235,0.000721429132968842,0.00219843644558061,-0.000587353347312891,-0.00103254880774442,-0.00297965716364735,0.00389204272589029,-0.00279501721590063,0.000420096204658902,0.00516585775444092,0.00215085796326784,0.00110289476998554,0.000926109927569883,0.000802821888611629,-0.000995764668509624,0.00161489152371169,0.00267718288413524,-0.000853166896484512,0.00119571323707259
PC63,-0.0610615783139132,0.00437965632567615,cerebellum,0.0092260116108513,-0.00232258627957053,9.68445664873292e-05,0.000934444358788852,0.0092260116108513,0.00164396400211666,-0.000963168378991105,-0.00294497904878993,-0.00685573558507833,0.00246919853821372,0.00162790930792649,1.26575316516461e-05,0.00201446024229723,0.00466560750155827,0.00169904184427277,-3.56260008119357e-05,4.86977019585301e-06,0.00241141545982506,-0.000464913090040105,-0.000877161219508652,4.22943536783478e-05,0.00194082984029553,0.00137044932936332,0.00102904247500909,0.00134772485524298,-0.00221781140738364,0.000709317683857607,0.000990517799071603,0.00278471331364699,0.000817768909099023,0.00104751151614819,0.00197568279202825,0.00211343858160103,0.00126237938589397,-0.00320077598478164,0.000759652528673257,-0.00249396063962384,0.000780258752179478,0.000852184448999973,0.00139460292929635,0.000207583128225048,0.00437695825438221,-0.00123454756780542,0.00361953531016271,0.00266143696379881,0.00149192161308802,0.00120496452317706,0.000905578865721192,0.000633378704912181,-0.00154608842398311,0.000798097502711516,-0.00265924065957587,0.00210626892921627,0.0017312227173654,-0.00141179709603765,-0.00137367243072702,0.00220038810833912,0.000982079962782322,-0.00177711500009421,0.00356974952644,-0.00216418245791926,0.00247181822354907,0.000285821446825342,-0.00598794024949618,0.00548820234578721,0.00343421466848763,0.000575515395034134,0.00040150555706961,0.000530768761843417,-0.000219145496676367,0.000634502354594677,-0.000942396628473993,-0.000159802660358596,0.00659345044931148
